"ID","Player","Team","Position","RkOv","Status","FPts","FP/G","Ros","+/-","Par","Bir","Eag","Bog","DBo","Alb","H1","TP","Oth","Plc"
"*03el1*","Mikey Moyers","null","null","2418","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04coe*","Gavin Moynihan","null","null","2419","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03obm*","Kristopher Mueck","null","null","2420","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*02k11*","Jesse Mueller","null","null","305","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*041j8*","Kyle Mueller","null","null","2421","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03obn*","Panuwat Muenlek","null","null","2422","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04mri*","Kieran Muir","null","null","2423","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04xkl*","Mark Mulder","null","null","2424","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*050l9*","Jordan Mullaney","null","null","2425","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*062ak*","Ronan Mullarney","null","null","2426","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*031vp*","Jimmy Mullen","null","null","2427","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01qta*","Garth Mulroy","null","null","2428","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*049k9*","Doyeob Mun","null","null","2429","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04zr1*","C Muniyappa","null","null","2430","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*02i0b*","Alejandro Munoz","null","null","2431","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03obo*","Jack Munro","null","null","2433","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03obp*","Brett Munson","null","null","2434","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*02px5*","Bill Murchison","null","null","2435","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03obq*","Antonio Murdaca","null","null","2436","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*041ja*","Wolmer Murillo","null","null","2437","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*041jb*","Mark Murless","null","null","2438","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03obr*","Kiyoshi Murota","null","null","2439","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*05yky*","John Murphy","null","null","2440","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*065pp*","Sam Murphy","null","null","2441","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01qtr*","Trevor Murphy","null","null","2442","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*031vq*","George Murray","null","null","2443","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*02fyb*","Tom Murray","null","null","2444","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04xr6*","Zach Murray","null","null","2445","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04s65*","Cooper Musselman","null","null","2446","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03wh3*","Madalitso Muthiya","null","null","2447","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*02h6v*","Toshinori Muto","null","null","2448","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*033rd*","David Muttitt","null","null","2449","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03pjs*","Clay Myers II","null","null","2450","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*041jc*","Erik Myllymaki","null","null","2451","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04lm0*","Taichi Nabetani","null","null","2453","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03obs*","Ramasamy Nachimuthu","null","null","2454","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*0322a*","Chris Naegel","null","null","299","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03obt*","Phiphatphang Naewsuk","null","null","2455","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03obu*","Ryutaro Nagano","null","null","297","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*041jd*","Corey Nagy","null","null","2456","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01qug*","Matthew Nagy","null","null","2457","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*041je*","Toru Nakajima","null","null","2458","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*050tm*","Naoto Nakanishi","null","null","2459","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*0597f*","Konosuke Nakazato","null","null","2460","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*02j7f*","Jake Narro","null","null","2461","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*0510r*","Matt Naumec","null","null","2462","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*02ccm*","Savio Nazareth","null","null","2463","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04zr2*","Amir Nazrin","null","null","2464","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03fb6*","Bradley Neil","null","null","2465","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04p1q*","Andre Nel","null","null","2466","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03obv*","Colin Nel","null","null","2467","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03an0*","Kirk Nelson","null","null","2468","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*02auv*","Larry Nelson","null","null","2469","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01qv8*","Ryan Nelson","null","null","2470","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04daq*","Lukas Nemecz","null","null","2471","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04h3p*","Drew Nesbitt","null","null","2472","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*041jf*","Bernard Neumayer","null","null","2473","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03lgo*","Patrick Newcomb","null","null","2474","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*061at*","Dylan Newman","null","null","2475","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01qvh*","Jack Newman","null","null","2476","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*05l9h*","James Nicholas","null","null","2477","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*05a0i*","Gary Nicklaus","null","null","2478","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04azl*","Chris Nido","null","null","2479","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03c86*","Jordan Niebrugge","null","null","2480","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01qvu*","John Nieporte","null","null","2482","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*05rdv*","Roberto Nieves","null","null","2483","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04ywl*","Fredrik Nilehn","null","null","2484","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04d5w*","Ake Nilsson","null","null","2485","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04yst*","Bryson Nimmer","null","null","2486","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03llk*","Brody Ninyette","null","null","2487","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03obw*","Chapchai Nirat","null","null","2488","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*02zpm*","Daniel Nisbet","null","null","2489","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01qw4*","James Nitties","null","null","2490","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03obx*","Matthew Nixon","null","null","2491","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03oby*","Donlaphatchai Niyomchon","null","null","2492","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*041jg*","Natthapong Niyomchon","null","null","2493","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01qw9*","Seung-Yul Noh","null","null","253","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04lin*","Ludwig Nordeklint","null","null","2494","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04ke3*","Niklas Norgaard Moller","null","null","2495","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03guh*","Brian Norman","null","null","2496","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01qwi*","Greg Norman","null","null","2497","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01qwj*","Mike Norman","null","null","2498","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03obz*","Jason Norris","null","null","2499","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*02j73*","Paul Norris","null","null","2500","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03oc0*","Shaun Norris","null","null","2501","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*02auw*","Mike Northern","null","null","2502","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*042vg*","Riekus Nortje","null","null","2503","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*0510s*","Noah Norton","null","null","2504","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03wh4*","Tatsunori Nukaga","null","null","2505","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03pct*","Augusto Nunez","null","null","222","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*02yk0*","Bret Nutt","null","null","2506","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06c20*","David Nyfjall","null","null","2507","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04xr7*","Cole Nygren","null","null","2508","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04mum*","Neil O'Briain","null","null","2509","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04zbu*","Kevin O'Connell","null","null","2510","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03rek*","Sam O'Dell","null","null","2511","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01qx3*","Sean O'Hair","null","null","248","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04p45*","Paul O'Hara","null","null","2512","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*02ohf*","Steven O'Hara","null","null","2513","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01qx6*","Nick O'Hern","null","null","2514","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*05ahi*","Hennie O'Kennedy","null","null","2515","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*050he*","John O'Leary","null","null","2516","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*025l3*","Greg O'Mahony","null","null","2517","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01qxa*","Mark O'Meara","null","null","2518","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01upc*","Michael O'Neal","null","null","2519","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03oc1*","Tim O'Neal","null","null","2520","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04lnp*","Callan O'Reilly","null","null","2521","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03p5m*","Casey O'Toole","null","null","2522","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*041jh*","John O'Toole","null","null","2523","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*061as*","Zac Oakley","null","null","2524","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01qxj*","Arron Oberholser","null","null","2525","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*031t1*","Dan Obremski","null","null","2526","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*02h6w*","John Oda","null","null","2527","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01qxm*","Koumei Oda","null","null","2528","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01s6l*","Ryuichi Oda","null","null","2529","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*060z6*","Greg Odom","null","null","2530","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01qxp*","Joe Ogilvie","null","null","2531","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01qxq*","Geoff Ogilvy","null","null","345","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*05ke2*","Andy Ogletree","null","null","2532","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01qxr*","David Ogrin","null","null","2533","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03da0*","David Oh","null","null","2534","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01qxu*","James Oh","null","null","2535","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*043pt*","Yujiro Ohori","null","null","2536","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01ycv*","Keith Ohr","null","null","2537","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*059qo*","Ryuichi Oiwa","null","null","2538","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04p9s*","Erik Oja","null","null","2539","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*0680e*","Kohei Okada","null","null","2540","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03mjw*","Garrett Okamura","null","null","2541","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*050aw*","Derek Oland","null","null","2542","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*05oj6*","Marcel Olivares","null","null","2543","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*02ccn*","Nate Olivo","null","null","2544","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*046t9*","Aksel Olsen","null","null","2545","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*02aux*","Dan Olsen","null","null","2546","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03bsj*","Zachary Olsen","null","null","2547","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*041ji*","Blake Olson","null","null","2548","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*02485*","Eddie Olson","null","null","2549","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03svm*","Jeff Olson","null","null","2550","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01qyb*","Leif Olson","null","null","2551","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06640*","Kaito Onishi","null","null","302","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03da1*","Rob Oppenheim","null","null","2553","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01qyh*","Pedro Oriol","null","null","2554","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*041jj*","Robby Ormand","null","null","2555","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*039rn*","Wade Ormsby","null","null","2556","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01qyk*","Gary Orr","null","null","2557","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03oc2*","Max Orrin","null","null","2558","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04zbv*","Alvaro Ortiz","null","null","280","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06ax5*","Alvaro Ortiz","null","null","2559","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03cze*","Carlos Ortiz","null","null","2560","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*02yts*","Garrett Osborn","null","null","2561","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*05ri8*","Charles Osborne","null","null","2562","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*054yx*","Ollie Osborne","null","null","2563","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*02k12*","Sam Osborne","null","null","2564","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*02j74*","William Osborne","null","null","2565","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*05ils*","Matthew Oshrine","null","null","2566","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04aua*","Victor Gebhard Osterby","null","null","2567","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04ml8*","Tyler Ota","null","null","2568","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03oc3*","Adrian Otaegui","null","null","2569","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*05osl*","Keisuke Otawa","null","null","2570","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03oc4*","Sukree Othman","null","null","2571","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*042v2*","Ray Otis","null","null","2572","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04p1r*","Tomoharu Otsuki","null","null","2573","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*059yp*","Tomoharu Otsuki","null","null","2574","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*05rhj*","Tomoharu Otsuki","null","null","2575","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*043pu*","Brad Ott","null","null","2576","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*02ftt*","Preston Otte","null","null","2577","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01qyv*","Hennie Otto","null","null","2578","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
